Transaction_ID,Product_SKU,Quantity,Delivery_Charges,Coupon_Status,Coupon_Code,Discount_pct,GST,Financial_ID
24504.0,GGOEGOCB017499,2.0,12.48,Clicked,OFF30,30.0,0.1,4.0
24504.0,GGOEGOLC014299,2.0,12.48,Used,OFF30,30.0,0.1,5.0
24505.0,GGOEGFKQ020399,3.0,6.5,Used,OFF30,30.0,0.1,1.0
24505.0,GGOEGOAA017199,2.0,6.5,Clicked,OFF30,30.0,0.1,2.0
24505.0,GGOEGOAR021999,5.0,6.5,Clicked,OFF30,30.0,0.1,3.0
24506.0,GGOEGOAQ012899,25.0,6.5,Not Used,OFF30,30.0,0.1,1.0
24508.0,GGOEAFKQ020499,1.0,26.43,Clicked,OFF30,30.0,0.1,1.0
24508.0,GGOEGFKA022299,1.0,26.43,Used,OFF30,30.0,0.1,2.0
24508.0,GGOEGFKQ020399,1.0,26.43,Used,OFF30,30.0,0.1,3.0
24508.0,GGOEGOAA017099,1.0,26.43,Used,OFF30,30.0,0.1,4.0
24508.0,GGOEGOCR017899,3.0,26.43,Clicked,OFF30,30.0,0.1,5.0
24511.0,GGOEGOAQ015999,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24511.0,GGOEGOAQ020099,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
24511.0,GGOEGOFH020299,1.0,6.5,Used,OFF30,30.0,0.1,3.0
24519.0,GGOEGOAQ020099,70.0,14.42,Used,OFF30,30.0,0.1,1.0
24524.0,GGOEAFKQ020599,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24504.0,GGOEGFKQ020399,3.0,12.48,Clicked,OFF30,30.0,0.1,6.0
24472.0,GGOEGOCR017899,20.0,39.81,Used,OFF30,30.0,0.1,1.0
24482.0,GGOEGOAC021799,2.0,6.5,Used,OFF30,30.0,0.1,2.0
24524.0,GGOEGOCT019199,1.0,6.5,Not Used,OFF30,30.0,0.1,2.0
24524.0,GGOEYOLR080599,1.0,6.5,Clicked,OFF30,30.0,0.1,3.0
24529.0,GGOEAFKQ020499,1.0,6.5,Used,OFF30,30.0,0.1,1.0
23615.0,GGOEGOAA017199,4.0,44.06,Clicked,OFF30,30.0,0.1,1.0
23615.0,GGOEGOCT019199,1.0,44.06,Clicked,OFF30,30.0,0.1,2.0
23520.0,GGOEGOAB021699,14.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23485.0,GGOEGOAQ018099,1.0,6.5,Used,OFF30,30.0,0.1,1.0
23452.0,GGOEGOAQ015999,4.0,6.5,Used,OFF30,30.0,0.1,1.0
23454.0,GGOEGOLC013299,45.0,53.78,Clicked,OFF30,30.0,0.1,1.0
23455.0,GGOEGOAQ020099,20.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23458.0,GGOEGOAB012999,20.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23458.0,GGOEGOAQ020099,20.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23460.0,GGOEYOLR018699,14.0,35.89,Clicked,OFF30,30.0,0.1,1.0
23483.0,GGOEYFKQ020699,1.0,6.5,Not Used,OFF30,30.0,0.1,1.0
23539.0,GGOEGOAB012999,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23539.0,GGOEGOAC016199,1.0,6.5,Used,OFF30,30.0,0.1,2.0
23539.0,GGOEGOAQ015999,1.0,6.5,Used,OFF30,30.0,0.1,3.0
23541.0,GGOEAFKQ020599,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23541.0,GGOEGOFH020299,40.0,6.5,Used,OFF30,30.0,0.1,2.0
23543.0,GGOEYFKQ020699,60.0,6.5,Used,OFF30,30.0,0.1,1.0
23543.0,GGOEYOLR018699,100.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23674.0,GGOEYFKQ020699,1.0,6.5,Used,OFF30,30.0,0.1,1.0
23699.0,GGOEGOLC013299,10.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23701.0,GGOEGOAQ012899,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23754.0,GGOEGOAR021999,50.0,24.56,Used,OFF30,30.0,0.1,1.0
23754.0,GGOEGOLC014299,25.0,24.56,Clicked,OFF30,30.0,0.1,2.0
23749.0,GGOEYFKQ020699,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23750.0,GGOEAFKQ020499,2.0,12.91,Clicked,OFF30,30.0,0.1,1.0
23750.0,GGOEAFKQ020599,1.0,12.91,Not Used,OFF30,30.0,0.1,2.0
23750.0,GGOEGFKQ020399,2.0,12.91,Used,OFF30,30.0,0.1,3.0
23750.0,GGOEGOAQ012899,8.0,12.91,Used,OFF30,30.0,0.1,4.0
23750.0,GGOEGOLC014299,4.0,12.91,Used,OFF30,30.0,0.1,5.0
23750.0,GGOEYFKQ020699,2.0,12.91,Clicked,OFF30,30.0,0.1,6.0
23750.0,GGOEYOLR018699,4.0,12.91,Clicked,OFF30,30.0,0.1,7.0
23726.0,GGOEGGOA017399,25.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23726.0,GGOEGOAB015899,50.0,6.5,Used,OFF30,30.0,0.1,2.0
23726.0,GGOEGOAQ020099,10.0,6.5,Clicked,OFF30,30.0,0.1,3.0
23726.0,GGOEGOBG023599,5.0,6.5,Used,OFF30,30.0,0.1,4.0
23726.0,GGOEGOFH020299,30.0,6.5,Clicked,OFF30,30.0,0.1,5.0
23732.0,GGOEGFKQ020399,1.0,12.48,Used,OFF30,30.0,0.1,1.0
23705.0,GGOEGOAC021799,70.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23712.0,GGOEGOLC014299,3.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23726.0,GGOEAFKQ020599,10.0,6.5,Used,OFF30,30.0,0.1,6.0
23732.0,GGOEGOAR021999,6.0,12.48,Clicked,OFF30,30.0,0.1,2.0
23732.0,GGOEYFKQ020699,1.0,12.48,Used,OFF30,30.0,0.1,3.0
23732.0,GGOEYOLR080599,3.0,12.48,Clicked,OFF30,30.0,0.1,4.0
23734.0,GGOEGOAB012999,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23734.0,GGOEGOAR021999,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23742.0,GGOEGOCC017599,35.0,15.37,Used,OFF30,30.0,0.1,1.0
23766.0,GGOEGOCB017499,1.0,6.5,Used,OFF30,30.0,0.1,1.0
23768.0,GGOEGOAA017099,2.0,6.5,Not Used,OFF30,30.0,0.1,1.0
23777.0,GGOEAFKQ020499,2.0,6.5,Used,OFF30,30.0,0.1,1.0
23777.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23777.0,GGOEGOAQ020099,3.0,6.5,Clicked,OFF30,30.0,0.1,3.0
23785.0,GGOEGFKQ020399,24.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23785.0,GGOEGOAQ012899,24.0,6.5,Used,OFF30,30.0,0.1,2.0
23785.0,GGOEGOAR021899,30.0,6.5,Not Used,OFF30,30.0,0.1,3.0
23785.0,GGOEGOFH020299,25.0,6.5,Used,OFF30,30.0,0.1,4.0
23785.0,GGOEGOXQ016399,44.0,6.5,Not Used,OFF30,30.0,0.1,5.0
23791.0,GGOEGFKQ020399,2.0,15.37,Used,OFF30,30.0,0.1,1.0
23791.0,GGOEGOAR021899,25.0,15.37,Used,OFF30,30.0,0.1,2.0
23791.0,GGOEGOCC017599,10.0,15.37,Clicked,OFF30,30.0,0.1,3.0
23791.0,GGOEGOCR017899,10.0,15.37,Clicked,OFF30,30.0,0.1,4.0
23795.0,GGOEGOCT019199,2.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23795.0,GGOEGOLC013299,2.0,6.5,Used,OFF30,30.0,0.1,2.0
23795.0,GGOEGOLC014299,2.0,6.5,Used,OFF30,30.0,0.1,3.0
23796.0,GGOEGOCT019199,2.0,18.12,Used,OFF30,30.0,0.1,1.0
23796.0,GGOEGOLC013299,2.0,18.12,Clicked,OFF30,30.0,0.1,2.0
23796.0,GGOEGOLC014299,2.0,18.12,Used,OFF30,30.0,0.1,3.0
23804.0,GGOEGGOA017399,105.0,6.5,Used,OFF30,30.0,0.1,1.0
23817.0,GGOEAFKQ020499,30.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23817.0,GGOEAFKQ020599,30.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23817.0,GGOEGFKQ020399,40.0,6.5,Not Used,OFF30,30.0,0.1,3.0
23824.0,GGOEGFKQ020799,3.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23831.0,GGOEAOCH014199,2.0,6.5,Not Used,OFF30,30.0,0.1,1.0
23831.0,GGOEYOLR018699,6.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23833.0,GGOEGGOA017399,45.0,6.5,Used,OFF30,30.0,0.1,1.0
23833.0,GGOEGOFH020299,45.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23837.0,GGOEGOAB016099,3.0,6.5,Not Used,OFF30,30.0,0.1,1.0
23837.0,GGOEGOAB021499,3.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23837.0,GGOEGOAB021699,40.0,6.5,Clicked,OFF30,30.0,0.1,3.0
23837.0,GGOEGOCB017499,10.0,6.5,Clicked,OFF30,30.0,0.1,4.0
23837.0,GGOEGOFH020299,30.0,6.5,Not Used,OFF30,30.0,0.1,5.0
23838.0,GGOEGOAA017099,2.0,12.48,Used,OFF30,30.0,0.1,1.0
23838.0,GGOEGOCC017599,10.0,12.48,Used,OFF30,30.0,0.1,2.0
23848.0,GGOEGOAB012999,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23848.0,GGOEGOCB017499,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23848.0,GGOEGOXQ016399,1.0,6.5,Used,OFF30,30.0,0.1,3.0
23858.0,GGOEYFKQ020699,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23861.0,GGOEGGOA017399,80.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23863.0,GGOEYFKQ020699,1.0,6.5,Used,OFF30,30.0,0.1,1.0
23863.0,GGOEYOLR018699,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
23865.0,GGOEGOLC013299,40.0,88.53,Used,OFF30,30.0,0.1,1.0
22780.0,GGOEGFKA022299,15.0,49.73,Clicked,OFF30,30.0,0.1,1.0
22780.0,GGOEGFKQ020399,30.0,49.73,Clicked,OFF30,30.0,0.1,2.0
22780.0,GGOEGOAC021799,30.0,49.73,Clicked,OFF30,30.0,0.1,3.0
22850.0,GGOEGFKA022299,2.0,6.5,Used,OFF30,30.0,0.1,1.0
22850.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22850.0,GGOEGOAR013099,1.0,6.5,Used,OFF30,30.0,0.1,3.0
22850.0,GGOEGOFH020299,1.0,6.5,Clicked,OFF30,30.0,0.1,4.0
22850.0,GGOEGOXQ016399,1.0,6.5,Clicked,OFF30,30.0,0.1,5.0
22867.0,GGOEGOCC017599,6.0,6.5,Used,OFF30,30.0,0.1,1.0
22867.0,GGOEGOXQ016399,2.0,6.5,Not Used,OFF30,30.0,0.1,2.0
22806.0,GGOEGGOA017399,20.0,6.5,Not Used,OFF30,30.0,0.1,1.0
22806.0,GGOEGOAQ020099,20.0,6.5,Used,OFF30,30.0,0.1,2.0
22806.0,GGOEGOCR017899,5.0,6.5,Clicked,OFF30,30.0,0.1,3.0
22806.0,GGOEGOCT019199,3.0,6.5,Clicked,OFF30,30.0,0.1,4.0
22828.0,GGOEGOCT019199,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23069.0,GGOEGOAQ020099,3.0,6.5,Used,OFF30,30.0,0.1,1.0
23069.0,GGOEGOAR013599,2.0,6.5,Used,OFF30,30.0,0.1,2.0
23074.0,GGOEYOLR018699,3.0,14.25,Clicked,OFF30,30.0,0.1,1.0
23076.0,GGOEGOAB021699,23.0,17.84,Clicked,OFF30,30.0,0.1,1.0
23076.0,GGOEGOCB017499,23.0,17.84,Used,OFF30,30.0,0.1,2.0
23087.0,GGOEGOAJ021599,2.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23087.0,GGOEGOAR013099,1.0,6.5,Not Used,OFF30,30.0,0.1,2.0
23094.0,GGOEGOAQ018099,30.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23098.0,GGOEAOCH014199,15.0,12.91,Used,OFF30,30.0,0.1,1.0
23104.0,GGOEAFKQ020499,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
23104.0,GGOEAFKQ020599,1.0,6.5,Used,OFF30,30.0,0.1,2.0
23104.0,GGOEGFKQ020399,1.0,6.5,Used,OFF30,30.0,0.1,3.0
23104.0,GGOEGKAA019299,2.0,6.5,Clicked,OFF30,30.0,0.1,4.0
23104.0,GGOEGOAQ020099,1.0,6.5,Clicked,OFF30,30.0,0.1,5.0
23104.0,GGOEGOBG023599,1.0,6.5,Clicked,OFF30,30.0,0.1,6.0
23104.0,GGOEGOCT019199,1.0,6.5,Clicked,OFF30,30.0,0.1,7.0
23104.0,GGOEYFKQ020699,1.0,6.5,Not Used,OFF30,30.0,0.1,8.0
23110.0,GGOEAFKQ020499,10.0,20.85,Clicked,OFF30,30.0,0.1,1.0
23110.0,GGOEAFKQ020599,10.0,20.85,Used,OFF30,30.0,0.1,2.0
23110.0,GGOEGFKQ020399,25.0,20.85,Clicked,OFF30,30.0,0.1,3.0
22887.0,GGOEGFKQ020399,20.0,28.21,Not Used,OFF30,30.0,0.1,1.0
22887.0,GGOEGOAA017099,25.0,28.21,Not Used,OFF30,30.0,0.1,2.0
22887.0,GGOEGOAC021799,50.0,28.21,Not Used,OFF30,30.0,0.1,3.0
22887.0,GGOEGOLC013299,100.0,28.21,Used,OFF30,30.0,0.1,4.0
22893.0,GGOEGOLC013299,30.0,36.06,Used,OFF30,30.0,0.1,1.0
22894.0,GGOEGFKQ020399,3.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22896.0,GGOEGKAA019299,20.0,13.38,Used,OFF30,30.0,0.1,1.0
22896.0,GGOEGOCR017899,20.0,13.38,Used,OFF30,30.0,0.1,2.0
22919.0,GGOEGOLC014299,12.0,14.96,Not Used,OFF30,30.0,0.1,1.0
22934.0,GGOEYOLR080599,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22935.0,GGOEGFKQ020399,40.0,42.45,Clicked,OFF30,30.0,0.1,1.0
22935.0,GGOEGOCC017599,15.0,42.45,Used,OFF30,30.0,0.1,2.0
22935.0,GGOEGOCR017899,15.0,42.45,Clicked,OFF30,30.0,0.1,3.0
22941.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22944.0,GGOEGOAA017099,5.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22944.0,GGOEGOLC013299,7.0,6.5,Used,OFF30,30.0,0.1,2.0
22951.0,GGOEGOAA017099,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22951.0,GGOEGOAQ015999,1.0,6.5,Used,OFF30,30.0,0.1,2.0
22957.0,GGOEGFKQ020399,1.0,6.5,Used,OFF30,30.0,0.1,1.0
22957.0,GGOEGOCC017599,1.0,6.5,Used,OFF30,30.0,0.1,2.0
22958.0,GGOEGFKA022299,25.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22958.0,GGOEGGOA017399,20.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22958.0,GGOEGKAA019299,5.0,6.5,Clicked,OFF30,30.0,0.1,3.0
22958.0,GGOEGOAA017099,10.0,6.5,Used,OFF30,30.0,0.1,4.0
22958.0,GGOEGOAC021799,20.0,6.5,Clicked,OFF30,30.0,0.1,5.0
22958.0,GGOEGOCC017599,10.0,6.5,Clicked,OFF30,30.0,0.1,6.0
22958.0,GGOEGOCR017899,5.0,6.5,Not Used,OFF30,30.0,0.1,7.0
22958.0,GGOEGOFH020299,15.0,6.5,Used,OFF30,30.0,0.1,8.0
22966.0,GGOEYFKQ020699,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22967.0,GGOEAFKQ020499,5.0,40.25,Clicked,OFF30,30.0,0.1,1.0
22967.0,GGOEGFKQ020399,5.0,40.25,Used,OFF30,30.0,0.1,2.0
22967.0,GGOEGOAA017099,10.0,40.25,Used,OFF30,30.0,0.1,3.0
22967.0,GGOEGOLC014299,20.0,40.25,Clicked,OFF30,30.0,0.1,4.0
21692.0,GGOEGFKQ020399,2.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21692.0,GGOEGFKQ020799,4.0,6.5,Clicked,OFF30,30.0,0.1,2.0
21692.0,GGOEGGOA017399,10.0,6.5,Used,OFF30,30.0,0.1,3.0
21692.0,GGOEGKAA019299,10.0,6.5,Clicked,OFF30,30.0,0.1,4.0
21692.0,GGOEGOAQ020099,10.0,6.5,Used,OFF30,30.0,0.1,5.0
21692.0,GGOEGOBG023599,5.0,6.5,Used,OFF30,30.0,0.1,6.0
21692.0,GGOEYFKQ020699,2.0,6.5,Clicked,OFF30,30.0,0.1,7.0
21700.0,GGOEGOAB015899,25.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21700.0,GGOEGOAR021899,15.0,6.5,Clicked,OFF30,30.0,0.1,2.0
21700.0,GGOEGOFH020299,1.0,6.5,Used,OFF30,30.0,0.1,3.0
21707.0,GGOEGOAA017099,5.0,24.47,Used,OFF30,30.0,0.1,1.0
21712.0,GGOEGFKQ020399,1.0,8.91,Clicked,OFF30,30.0,0.1,1.0
21713.0,GGOEGOCR017899,2.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21716.0,GGOEGOAQ018099,1.0,6.5,Used,OFF30,30.0,0.1,1.0
21716.0,GGOEGOAQ020099,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
21721.0,GGOEYFKQ020699,1.0,30.0,Used,OFF30,30.0,0.1,1.0
21726.0,GGOEGFKQ020399,20.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21739.0,GGOEGFKA022299,1.0,6.5,Used,OFF30,30.0,0.1,1.0
21739.0,GGOEGFKQ020399,4.0,6.5,Used,OFF30,30.0,0.1,2.0
21744.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21744.0,GGOEGOLC014299,1.0,6.5,Not Used,OFF30,30.0,0.1,2.0
21746.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
21769.0,GGOEGOLC014299,1.0,6.5,Used,OFF30,30.0,0.1,1.0
21788.0,GGOEGBMC056599,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21807.0,GGOEGOCB017499,4.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21816.0,GGOEGOAA017099,5.0,6.5,Used,OFF30,30.0,0.1,1.0
21816.0,GGOEGOCC017599,5.0,6.5,Not Used,OFF30,30.0,0.1,2.0
21816.0,GGOEGOCR017899,5.0,6.5,Clicked,OFF30,30.0,0.1,3.0
21821.0,GGOEGFKA022299,3.0,20.74,Clicked,OFF30,30.0,0.1,1.0
21821.0,GGOEGOLC014299,1.0,20.74,Used,OFF30,30.0,0.1,2.0
21823.0,GGOEAFKQ020599,1.0,18.47,Used,OFF30,30.0,0.1,1.0
21823.0,GGOEGFKQ020799,1.0,18.47,Clicked,OFF30,30.0,0.1,2.0
21827.0,GGOEGOAR021899,35.0,41.3,Used,OFF30,30.0,0.1,1.0
21827.0,GGOEGOCT019199,35.0,41.3,Clicked,OFF30,30.0,0.1,2.0
21831.0,GGOEGFKQ020799,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
21844.0,GGOEGOAQ012899,15.0,35.96,Clicked,OFF30,30.0,0.1,1.0
21848.0,GGOEYOLR018699,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22122.0,GGOEYFKQ020699,1.0,13.78,Clicked,OFF30,30.0,0.1,1.0
22122.0,GGOEYOLR018699,1.0,13.78,Clicked,OFF30,30.0,0.1,2.0
22126.0,GGOEGGOA017399,2.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22126.0,GGOEGOAB021699,2.0,6.5,Used,OFF30,30.0,0.1,2.0
22126.0,GGOEYFKQ020699,1.0,6.5,Used,OFF30,30.0,0.1,3.0
22129.0,GGOEGFKA022299,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22129.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22129.0,GGOEYFKQ020699,1.0,6.5,Clicked,OFF30,30.0,0.1,3.0
22171.0,GGOEGFKQ020399,1.0,6.5,Used,OFF30,30.0,0.1,1.0
22171.0,GGOEGFKQ020799,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22171.0,GGOEGOAR013099,1.0,6.5,Used,OFF30,30.0,0.1,3.0
22171.0,GGOEGOLC014299,1.0,6.5,Used,OFF30,30.0,0.1,4.0
22174.0,GGOEGBMC056599,1.0,24.47,Clicked,OFF30,30.0,0.1,1.0
22175.0,GGOEGBMC056599,1.0,24.47,Not Used,OFF30,30.0,0.1,1.0
22179.0,GGOEAFKQ020599,10.0,35.96,Clicked,OFF30,30.0,0.1,1.0
22179.0,GGOEGFKQ020399,10.0,35.96,Not Used,OFF30,30.0,0.1,2.0
22179.0,GGOEGFKQ020799,10.0,35.96,Clicked,OFF30,30.0,0.1,3.0
22179.0,GGOEGGOA017399,250.0,35.96,Used,OFF30,30.0,0.1,4.0
22179.0,GGOEYFKQ020699,10.0,35.96,Clicked,OFF30,30.0,0.1,5.0
22185.0,GGOEGFKQ020799,1.0,6.5,Used,OFF30,30.0,0.1,1.0
22197.0,GGOEGOCC017599,75.0,102.79,Used,OFF30,30.0,0.1,1.0
22200.0,GGOEGOLC014299,8.0,35.3,Clicked,OFF30,30.0,0.1,1.0
22210.0,GGOEGFKQ020799,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22210.0,GGOEGOFH020299,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22502.0,GGOEGOLC014299,1.0,6.5,Not Used,OFF30,30.0,0.1,1.0
22505.0,GGOEGOAC021799,25.0,99.55,Used,OFF30,30.0,0.1,1.0
22505.0,GGOEGOCT019199,25.0,99.55,Used,OFF30,30.0,0.1,2.0
22509.0,GGOEGOCB017499,1.0,12.76,Clicked,OFF30,30.0,0.1,1.0
22509.0,GGOEGOLC014299,5.0,12.76,Used,OFF30,30.0,0.1,2.0
22516.0,GGOEGOAA017199,2.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22517.0,GGOEGOCB017499,2.0,20.78,Used,OFF30,30.0,0.1,1.0
22517.0,GGOEGOLC014299,5.0,20.78,Clicked,OFF30,30.0,0.1,2.0
22533.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22535.0,GGOEGFKA022299,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22535.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22535.0,GGOEGGOA017399,1.0,6.5,Clicked,OFF30,30.0,0.1,3.0
22535.0,GGOEGOAA017099,1.0,6.5,Clicked,OFF30,30.0,0.1,4.0
22535.0,GGOEGOLC013299,1.0,6.5,Clicked,OFF30,30.0,0.1,5.0
22547.0,GGOEGGOA017399,300.0,134.74,Clicked,OFF30,30.0,0.1,1.0
22547.0,GGOEGOAC021799,300.0,134.74,Clicked,OFF30,30.0,0.1,2.0
22561.0,GGOEGFKQ020399,1.0,6.5,Used,OFF30,30.0,0.1,1.0
22568.0,GGOEGFKQ020399,4.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22573.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22577.0,GGOEGOAQ012899,4.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22577.0,GGOEGOCC017599,2.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22578.0,GGOEYOLR018699,20.0,35.3,Clicked,OFF30,30.0,0.1,1.0
22589.0,GGOEGOAA017099,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22589.0,GGOEYOLR080599,1.0,6.5,Used,OFF30,30.0,0.1,2.0
22594.0,GGOEAFKQ020499,2.0,13.78,Clicked,OFF30,30.0,0.1,1.0
22594.0,GGOEGGOA017399,3.0,13.78,Not Used,OFF30,30.0,0.1,2.0
22601.0,GGOEYFKQ020699,2.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22601.0,GGOEYOLR018699,3.0,6.5,Used,OFF30,30.0,0.1,2.0
22612.0,GGOEGFKQ020399,1.0,12.76,Clicked,OFF30,30.0,0.1,1.0
22632.0,GGOEGOCR017899,1.0,6.5,Not Used,OFF30,30.0,0.1,1.0
22636.0,GGOEGOAQ020099,10.0,6.5,Not Used,OFF30,30.0,0.1,1.0
22636.0,GGOEGOXQ016399,2.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22663.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22663.0,GGOEYFKQ020699,1.0,6.5,Clicked,OFF30,30.0,0.1,2.0
22672.0,GGOEGFKQ020399,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
22676.0,GGOEGOCB017499,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24048.0,GGOEAFKQ020499,1.0,24.37,Clicked,OFF30,30.0,0.1,1.0
24048.0,GGOEAFKQ020599,3.0,24.37,Clicked,OFF30,30.0,0.1,2.0
24048.0,GGOEGFKQ020399,1.0,24.37,Clicked,OFF30,30.0,0.1,3.0
24048.0,GGOEGOAQ018099,2.0,24.37,Clicked,OFF30,30.0,0.1,4.0
24048.0,GGOEGOBG023599,2.0,24.37,Clicked,OFF30,30.0,0.1,5.0
24048.0,GGOEGOCR017899,1.0,24.37,Clicked,OFF30,30.0,0.1,6.0
24048.0,GGOEGOCT019199,2.0,24.37,Used,OFF30,30.0,0.1,7.0
24048.0,GGOEGOXQ016399,1.0,24.37,Used,OFF30,30.0,0.1,8.0
24059.0,GGOEAFKQ020599,1.0,6.5,Used,OFF30,30.0,0.1,1.0
24059.0,GGOEGFKQ020399,1.0,6.5,Used,OFF30,30.0,0.1,2.0
24061.0,GGOEGOAA017099,1.0,16.85,Used,OFF30,30.0,0.1,1.0
24061.0,GGOEGOAB021499,1.0,16.85,Used,OFF30,30.0,0.1,2.0
24061.0,GGOEGOAQ018099,2.0,16.85,Clicked,OFF30,30.0,0.1,3.0
24061.0,GGOEGOFH020299,1.0,16.85,Used,OFF30,30.0,0.1,4.0
24070.0,GGOEGOAB021699,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24070.0,GGOEGOAR013099,1.0,6.5,Used,OFF30,30.0,0.1,2.0
24083.0,GGOEGOBG023599,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24083.0,GGOEGOCT019199,1.0,6.5,Not Used,OFF30,30.0,0.1,2.0
24287.0,GGOEGOAQ012899,25.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24308.0,GGOEGFKQ020799,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24308.0,GGOEGGOA017399,7.0,6.5,Used,OFF30,30.0,0.1,2.0
24313.0,GGOEGOCT019199,1.0,6.5,Clicked,OFF30,30.0,0.1,1.0
24257.0,GGOEGOAA017099,25.0,22.71,Used,OFF30,30.0,0.1,1.0
24257.0,GGOEGOAQ020099,20.0,22.71,Not Used,OFF30,30.0,0.1,2.0
24257.0,GGOEGOAR021999,25.0,22.71,Clicked,OFF30,30.0,0.1,3.0
24259.0,GGOEGOAB015899,50.0,6.5,Not Used,OFF30,30.0,0.1,1.0
24259.0,GGOEGOAB021699,40.0,6.5,Used,OFF30,30.0,0.1,2.0
24260.0,GGOEGBMC056599,1.0,6.5,Used,OFF30,30.0,0.1,1.0
