Transaction_ID,CustomerID,Transaction_Date
18149.0,14135.0,2019-01-18
18150.0,14135.0,2019-01-18
18151.0,14135.0,2019-01-18
18154.0,13108.0,2019-01-18
18159.0,15601.0,2019-01-18
18163.0,15601.0,2019-01-18
18167.0,15601.0,2019-01-18
18171.0,15601.0,2019-01-18
18178.0,15601.0,2019-01-18
18181.0,15601.0,2019-01-18
18182.0,15601.0,2019-01-18
18183.0,15601.0,2019-01-18
18185.0,15601.0,2019-01-18
18239.0,14388.0,2019-01-18
18248.0,14901.0,2019-01-18
18256.0,14901.0,2019-01-18
18457.0,14060.0,2019-01-21
18465.0,15923.0,2019-01-21
18466.0,15923.0,2019-01-21
18491.0,17287.0,2019-01-21
18498.0,17850.0,2019-01-22
18525.0,17850.0,2019-01-22
18534.0,17850.0,2019-01-22
18542.0,12915.0,2019-01-22
18544.0,15544.0,2019-01-22
18547.0,15544.0,2019-01-22
18557.0,15544.0,2019-01-22
18574.0,15827.0,2019-01-22
18750.0,17850.0,2019-01-24
18689.0,16510.0,2019-01-24
18690.0,17802.0,2019-01-24
18700.0,17976.0,2019-01-24
18705.0,17976.0,2019-01-24
18708.0,17976.0,2019-01-24
18716.0,17976.0,2019-01-24
18772.0,14449.0,2019-01-24
18926.0,17850.0,2019-01-26
18927.0,17850.0,2019-01-26
18930.0,17850.0,2019-01-26
18932.0,17850.0,2019-01-26
18935.0,17850.0,2019-01-26
18957.0,13767.0,2019-01-26
18881.0,17460.0,2019-01-26
18905.0,15061.0,2019-01-26
18922.0,15061.0,2019-01-26
18923.0,15061.0,2019-01-26
18924.0,15061.0,2019-01-26
18942.0,16203.0,2019-01-26
16750.0,15311.0,2019-01-02
16752.0,15311.0,2019-01-02
16784.0,18074.0,2019-01-02
16793.0,17420.0,2019-01-02
16794.0,17420.0,2019-01-02
16795.0,17420.0,2019-01-02
16801.0,16029.0,2019-01-02
16805.0,16250.0,2019-01-02
16813.0,12431.0,2019-01-02
19129.0,16995.0,2019-01-30
19197.0,18168.0,2019-01-30
19202.0,18168.0,2019-01-30
19204.0,18168.0,2019-01-30
19159.0,17757.0,2019-01-30
19167.0,13295.0,2019-01-30
19220.0,14395.0,2019-01-30
19223.0,14395.0,2019-01-30
19225.0,14395.0,2019-01-30
19237.0,14395.0,2019-01-30
19241.0,15093.0,2019-01-30
19260.0,12738.0,2019-01-30
18782.0,14449.0,2019-01-25
18788.0,14449.0,2019-01-25
18792.0,14449.0,2019-01-25
18805.0,14449.0,2019-01-25
18807.0,16781.0,2019-01-25
18808.0,16781.0,2019-01-25
18822.0,16781.0,2019-01-25
18823.0,16781.0,2019-01-25
18832.0,17685.0,2019-01-25
18838.0,17685.0,2019-01-25
18841.0,17581.0,2019-01-25
18849.0,17581.0,2019-01-25
18850.0,17581.0,2019-01-25
18851.0,17581.0,2019-01-25
17100.0,17920.0,2019-01-05
17105.0,17920.0,2019-01-05
17106.0,17920.0,2019-01-05
17108.0,17920.0,2019-01-05
17116.0,17920.0,2019-01-05
17117.0,17920.0,2019-01-05
17124.0,12838.0,2019-01-05
17131.0,12838.0,2019-01-05
17141.0,12838.0,2019-01-05
17147.0,12838.0,2019-01-05
17148.0,12838.0,2019-01-05
17159.0,13255.0,2019-01-05
17163.0,16583.0,2019-01-05
17174.0,13758.0,2019-01-05
17175.0,13758.0,2019-01-05
17177.0,13758.0,2019-01-05
17182.0,13758.0,2019-01-05
17187.0,15983.0,2019-01-05
17188.0,15983.0,2019-01-05
17189.0,15983.0,2019-01-05
17193.0,15983.0,2019-01-05
17203.0,15983.0,2019-01-05
17223.0,17968.0,2019-01-06
17248.0,17968.0,2019-01-06
17250.0,17968.0,2019-01-06
17251.0,17968.0,2019-01-06
17255.0,17968.0,2019-01-06
17256.0,17968.0,2019-01-06
17271.0,17897.0,2019-01-06
17286.0,17897.0,2019-01-06
17296.0,17377.0,2019-01-06
17304.0,16552.0,2019-01-07
17307.0,17951.0,2019-01-07
17327.0,14729.0,2019-01-07
17336.0,14729.0,2019-01-07
17341.0,14729.0,2019-01-08
17362.0,14729.0,2019-01-08
17367.0,14729.0,2019-01-08
17369.0,14729.0,2019-01-08
17390.0,15012.0,2019-01-08
18380.0,16244.0,2019-01-20
18381.0,16244.0,2019-01-20
18384.0,16244.0,2019-01-20
18391.0,16244.0,2019-01-20
18426.0,14390.0,2019-01-20
18429.0,14390.0,2019-01-20
18437.0,16546.0,2019-01-20
18438.0,16546.0,2019-01-20
18445.0,15260.0,2019-01-20
18453.0,13305.0,2019-01-20
17393.0,15012.0,2019-01-09
17398.0,15012.0,2019-01-09
17411.0,12868.0,2019-01-09
17413.0,12868.0,2019-01-09
17416.0,14078.0,2019-01-09
17428.0,12662.0,2019-01-09
17429.0,12662.0,2019-01-09
17435.0,12662.0,2019-01-09
17436.0,15525.0,2019-01-09
17447.0,15525.0,2019-01-09
17453.0,15525.0,2019-01-09
17454.0,15525.0,2019-01-09
17456.0,15525.0,2019-01-09
17468.0,15525.0,2019-01-09
17478.0,14237.0,2019-01-09
17487.0,17905.0,2019-01-09
17506.0,15485.0,2019-01-09
17508.0,15485.0,2019-01-09
17509.0,15485.0,2019-01-09
17510.0,15485.0,2019-01-09
17516.0,12433.0,2019-01-10
17517.0,12433.0,2019-01-10
17527.0,12433.0,2019-01-10
17535.0,12433.0,2019-01-10
17543.0,12433.0,2019-01-10
17544.0,12433.0,2019-01-10
17551.0,12433.0,2019-01-10
17553.0,12433.0,2019-01-10
17558.0,16955.0,2019-01-10
17560.0,16955.0,2019-01-10
17589.0,15922.0,2019-01-10
17604.0,14594.0,2019-01-10
17618.0,14594.0,2019-01-11
17631.0,15165.0,2019-01-11
17636.0,15165.0,2019-01-11
17648.0,14911.0,2019-01-11
17652.0,14911.0,2019-01-11
17656.0,16456.0,2019-01-11
17659.0,16456.0,2019-01-11
17660.0,16456.0,2019-01-11
17661.0,16456.0,2019-01-11
17670.0,12472.0,2019-01-11
17671.0,12472.0,2019-01-11
17677.0,17346.0,2019-01-11
17678.0,17346.0,2019-01-11
17679.0,17346.0,2019-01-11
19041.0,17228.0,2019-01-28
19049.0,14829.0,2019-01-28
19063.0,17412.0,2019-01-28
17703.0,17841.0,2019-01-12
17707.0,17841.0,2019-01-12
17710.0,17841.0,2019-01-12
17717.0,17841.0,2019-01-12
17718.0,17841.0,2019-01-12
17720.0,17841.0,2019-01-12
17722.0,17841.0,2019-01-12
17686.0,17346.0,2019-01-12
17692.0,17643.0,2019-01-12
17737.0,13093.0,2019-01-12
17739.0,13093.0,2019-01-12
17754.0,13468.0,2019-01-13
17767.0,16928.0,2019-01-13
17770.0,16048.0,2019-01-13
17771.0,16048.0,2019-01-13
17778.0,16274.0,2019-01-13
17789.0,16274.0,2019-01-13
17796.0,16274.0,2019-01-13
17800.0,16274.0,2019-01-13
17812.0,16274.0,2019-01-13
17824.0,14696.0,2019-01-13
17828.0,14696.0,2019-01-13
17842.0,16539.0,2019-01-13
17863.0,13777.0,2019-01-14
17865.0,13777.0,2019-01-14
17866.0,13777.0,2019-01-14
17870.0,13777.0,2019-01-14
17877.0,13777.0,2019-01-14
17888.0,17690.0,2019-01-14
17928.0,14142.0,2019-01-15
17929.0,14142.0,2019-01-15
17936.0,14142.0,2019-01-15
17940.0,14142.0,2019-01-15
18274.0,18041.0,2019-01-19
18306.0,18041.0,2019-01-19
18310.0,18041.0,2019-01-19
18319.0,18041.0,2019-01-19
18320.0,18041.0,2019-01-19
18323.0,18041.0,2019-01-19
18351.0,18041.0,2019-01-19
18283.0,15955.0,2019-01-19
18285.0,15955.0,2019-01-19
18288.0,15955.0,2019-01-19
18365.0,16244.0,2019-01-19
19078.0,14031.0,2019-01-29
19079.0,14031.0,2019-01-29
19094.0,14775.0,2019-01-29
19095.0,14775.0,2019-01-29
19099.0,17659.0,2019-01-29
19114.0,15646.0,2019-01-29
19117.0,15646.0,2019-01-29
18585.0,15827.0,2019-01-23
18590.0,15827.0,2019-01-23
18593.0,13117.0,2019-01-23
18597.0,13117.0,2019-01-23
18600.0,16916.0,2019-01-23
18607.0,16916.0,2019-01-23
18611.0,16916.0,2019-01-23
18617.0,16916.0,2019-01-23
18620.0,16916.0,2019-01-23
18636.0,17964.0,2019-01-23
18641.0,17964.0,2019-01-23
18656.0,17964.0,2019-01-23
18660.0,14466.0,2019-01-23
18664.0,14466.0,2019-01-23
18667.0,14466.0,2019-01-23
18676.0,16510.0,2019-01-23
18966.0,15574.0,2019-01-27
18975.0,15574.0,2019-01-27
18976.0,15574.0,2019-01-27
18977.0,15574.0,2019-01-27
18980.0,15574.0,2019-01-27
18981.0,15574.0,2019-01-27
18984.0,15574.0,2019-01-27
18994.0,15574.0,2019-01-27
18995.0,15574.0,2019-01-27
19004.0,15574.0,2019-01-27
19026.0,17838.0,2019-01-27
19027.0,17838.0,2019-01-27
19029.0,17838.0,2019-01-27
19349.0,13408.0,2019-01-31
19271.0,16150.0,2019-01-31
19284.0,16150.0,2019-01-31
19286.0,16150.0,2019-01-31
19290.0,14236.0,2019-01-31
19293.0,17961.0,2019-01-31
19295.0,17961.0,2019-01-31
19297.0,17961.0,2019-01-31
19311.0,14573.0,2019-01-31
19321.0,14573.0,2019-01-31
19326.0,14573.0,2019-01-31
19328.0,14573.0,2019-01-31
19335.0,14573.0,2019-01-31
19338.0,14573.0,2019-01-31
19341.0,17135.0,2019-01-31
19342.0,17135.0,2019-01-31
19357.0,12967.0,2019-01-31
19360.0,12967.0,2019-01-31
19361.0,12967.0,2019-01-31
19362.0,12686.0,2019-01-31
19368.0,15240.0,2019-01-31
16717.0,17850.0,2019-01-01
16829.0,17511.0,2019-01-03
16893.0,13448.0,2019-01-03
16961.0,16218.0,2019-01-03
16989.0,17850.0,2019-01-04
16983.0,16218.0,2019-01-04
17069.0,17920.0,2019-01-04
18119.0,13941.0,2019-01-17
18232.0,17850.0,2019-01-18
18190.0,13418.0,2019-01-18
18461.0,15923.0,2019-01-21
18740.0,17850.0,2019-01-24
18931.0,17850.0,2019-01-26
16812.0,16250.0,2019-01-02
18794.0,14449.0,2019-01-25
17110.0,17920.0,2019-01-05
17213.0,14849.0,2019-01-06
17216.0,14849.0,2019-01-06
17260.0,14849.0,2019-01-06
17349.0,14729.0,2019-01-08
17373.0,15012.0,2019-01-08
17396.0,15012.0,2019-01-09
17588.0,15922.0,2019-01-10
17629.0,15165.0,2019-01-11
19060.0,17412.0,2019-01-28
17698.0,17841.0,2019-01-12
17787.0,16274.0,2019-01-13
17809.0,16274.0,2019-01-13
17839.0,16539.0,2019-01-13
18308.0,18041.0,2019-01-19
19086.0,14031.0,2019-01-29
19105.0,15299.0,2019-01-29
18586.0,15827.0,2019-01-23
16901.0,13448.0,2019-01-03
16968.0,16218.0,2019-01-03
16991.0,17850.0,2019-01-04
17028.0,17908.0,2019-01-04
17067.0,17920.0,2019-01-04
17963.0,14606.0,2019-01-16
17993.0,13576.0,2019-01-16
18072.0,17850.0,2019-01-17
18108.0,17855.0,2019-01-17
18129.0,17017.0,2019-01-17
18216.0,17850.0,2019-01-18
18485.0,17287.0,2019-01-21
18762.0,17850.0,2019-01-24
18715.0,17976.0,2019-01-24
18883.0,17567.0,2019-01-26
16758.0,15311.0,2019-01-02
19131.0,13402.0,2019-01-30
19134.0,13402.0,2019-01-30
19162.0,13011.0,2019-01-30
19238.0,14395.0,2019-01-30
18786.0,14449.0,2019-01-25
18842.0,17581.0,2019-01-25
18846.0,17581.0,2019-01-25
18871.0,15732.0,2019-01-25
17101.0,17920.0,2019-01-05
17125.0,12838.0,2019-01-05
17142.0,12838.0,2019-01-05
17149.0,12838.0,2019-01-05
17150.0,12838.0,2019-01-05
17156.0,12838.0,2019-01-05
17293.0,17377.0,2019-01-06
17354.0,14729.0,2019-01-08
18374.0,16244.0,2019-01-20
18377.0,16244.0,2019-01-20
18428.0,14390.0,2019-01-20
17418.0,14001.0,2019-01-09
17420.0,14001.0,2019-01-09
17482.0,14237.0,2019-01-09
17531.0,12433.0,2019-01-10
17619.0,14594.0,2019-01-11
17664.0,12472.0,2019-01-11
17694.0,17841.0,2019-01-12
17700.0,17841.0,2019-01-12
17729.0,17841.0,2019-01-12
17836.0,14696.0,2019-01-13
17919.0,14142.0,2019-01-15
18266.0,18041.0,2019-01-19
18271.0,18041.0,2019-01-19
18325.0,18041.0,2019-01-19
18292.0,15955.0,2019-01-19
18591.0,13117.0,2019-01-23
18992.0,15574.0,2019-01-27
19016.0,15574.0,2019-01-27
19348.0,13408.0,2019-01-31
19299.0,14573.0,2019-01-31
19318.0,14573.0,2019-01-31
19354.0,14213.0,2019-01-31
16843.0,17511.0,2019-01-03
16866.0,13408.0,2019-01-03
16990.0,17850.0,2019-01-04
17030.0,17908.0,2019-01-04
18061.0,17732.0,2019-01-17
18068.0,17732.0,2019-01-17
18242.0,14388.0,2019-01-18
16738.0,14688.0,2019-01-02
16769.0,15311.0,2019-01-02
18834.0,17685.0,2019-01-25
17190.0,15983.0,2019-01-05
17399.0,15012.0,2019-01-09
17590.0,15922.0,2019-01-10
17735.0,13093.0,2019-01-12
17837.0,14696.0,2019-01-13
19313.0,14573.0,2019-01-31
16911.0,15862.0,2019-01-03
18742.0,17850.0,2019-01-24
18760.0,17850.0,2019-01-24
18725.0,17976.0,2019-01-24
18728.0,17976.0,2019-01-24
18732.0,17976.0,2019-01-24
18736.0,17976.0,2019-01-24
18776.0,14449.0,2019-01-24
18934.0,17850.0,2019-01-26
18936.0,17850.0,2019-01-26
19182.0,16634.0,2019-01-30
18780.0,14449.0,2019-01-25
18831.0,17685.0,2019-01-25
18865.0,17581.0,2019-01-25
17140.0,12838.0,2019-01-05
17218.0,17968.0,2019-01-06
17452.0,15525.0,2019-01-09
19081.0,14031.0,2019-01-29
19007.0,15574.0,2019-01-27
19329.0,14573.0,2019-01-31
19336.0,14573.0,2019-01-31
19373.0,13370.0,2019-01-31
16838.0,17511.0,2019-01-03
16867.0,13408.0,2019-01-03
18904.0,15061.0,2019-01-26
16737.0,14688.0,2019-01-02
18347.0,18041.0,2019-01-19
16782.0,18074.0,2019-01-02
16800.0,16029.0,2019-01-02
18043.0,13715.0,2019-01-17
18907.0,15061.0,2019-01-26
17538.0,12433.0,2019-01-10
17591.0,14594.0,2019-01-10
17712.0,17841.0,2019-01-12
18273.0,18041.0,2019-01-19
18638.0,17964.0,2019-01-23
18990.0,15574.0,2019-01-27
18697.0,17976.0,2019-01-24
19243.0,15093.0,2019-01-30
16860.0,13408.0,2019-01-03
16902.0,13448.0,2019-01-03
16908.0,15862.0,2019-01-03
16999.0,14307.0,2019-01-04
17953.0,14606.0,2019-01-16
17977.0,14606.0,2019-01-16
17979.0,14606.0,2019-01-16
18209.0,17850.0,2019-01-18
18234.0,17850.0,2019-01-18
18195.0,13418.0,2019-01-18
18501.0,17850.0,2019-01-22
18726.0,17976.0,2019-01-24
16740.0,14688.0,2019-01-02
16743.0,14688.0,2019-01-02
16744.0,14688.0,2019-01-02
16751.0,15311.0,2019-01-02
19213.0,18168.0,2019-01-30
19194.0,18239.0,2019-01-30
17221.0,17968.0,2019-01-06
18397.0,15111.0,2019-01-20
18449.0,15260.0,2019-01-20
17626.0,15165.0,2019-01-11
17644.0,14911.0,2019-01-11
19054.0,14829.0,2019-01-28
17750.0,13468.0,2019-01-12
17862.0,17025.0,2019-01-14
17876.0,13777.0,2019-01-14
17923.0,14142.0,2019-01-15
18978.0,15574.0,2019-01-27
19274.0,16150.0,2019-01-31
18801.0,14449.0,2019-01-25
16967.0,16218.0,2019-01-03
17111.0,17920.0,2019-01-05
17126.0,12838.0,2019-01-05
17424.0,14001.0,2019-01-09
18102.0,17850.0,2019-01-17
19221.0,14395.0,2019-01-30
18852.0,17581.0,2019-01-25
17891.0,12947.0,2019-01-14
47378.0,13047.0,2019-12-18
47379.0,13047.0,2019-12-18
47382.0,13047.0,2019-12-18
47383.0,13047.0,2019-12-18
47385.0,13047.0,2019-12-18
47392.0,13047.0,2019-12-18
47395.0,13047.0,2019-12-18
47396.0,13047.0,2019-12-18
47397.0,13047.0,2019-12-18
47425.0,14606.0,2019-12-18
47426.0,14606.0,2019-12-18
47276.0,15658.0,2019-12-18
47399.0,14156.0,2019-12-18
47401.0,14156.0,2019-12-18
47402.0,14156.0,2019-12-18
47403.0,14156.0,2019-12-18
47404.0,14156.0,2019-12-18
47405.0,14156.0,2019-12-18
47406.0,14156.0,2019-12-18
47410.0,14156.0,2019-12-18
47411.0,14156.0,2019-12-18
47412.0,14156.0,2019-12-18
47413.0,14156.0,2019-12-18
47415.0,14156.0,2019-12-18
47417.0,14156.0,2019-12-18
47302.0,14085.0,2019-12-18
47303.0,14085.0,2019-12-18
47309.0,14085.0,2019-12-18
47313.0,14085.0,2019-12-18
47314.0,14085.0,2019-12-18
47316.0,15719.0,2019-12-18
47318.0,15719.0,2019-12-18
47324.0,15719.0,2019-12-18
47328.0,15719.0,2019-12-18
47329.0,15719.0,2019-12-18
47330.0,15719.0,2019-12-18
47332.0,15719.0,2019-12-18
47335.0,15719.0,2019-12-18
47339.0,15719.0,2019-12-18
47340.0,15719.0,2019-12-18
47344.0,15719.0,2019-12-18
47345.0,15719.0,2019-12-18
47346.0,15719.0,2019-12-18
47347.0,15719.0,2019-12-18
47352.0,15719.0,2019-12-18
47355.0,15719.0,2019-12-18
47357.0,15719.0,2019-12-18
47358.0,15719.0,2019-12-18
47360.0,15719.0,2019-12-18
47362.0,15719.0,2019-12-18
47363.0,15719.0,2019-12-18
47365.0,15719.0,2019-12-18
47368.0,15719.0,2019-12-18
47369.0,15719.0,2019-12-18
47370.0,15719.0,2019-12-18
47371.0,15719.0,2019-12-18
47372.0,15719.0,2019-12-18
47376.0,15719.0,2019-12-18
47277.0,13800.0,2019-12-18
47279.0,13800.0,2019-12-18
47283.0,13800.0,2019-12-18
47285.0,13800.0,2019-12-18
47287.0,13800.0,2019-12-18
47293.0,13800.0,2019-12-18
47297.0,13800.0,2019-12-18
47298.0,13800.0,2019-12-18
47300.0,13800.0,2019-12-18
47301.0,13800.0,2019-12-18
47433.0,17672.0,2019-12-18
47435.0,17672.0,2019-12-18
47439.0,17672.0,2019-12-18
47440.0,17672.0,2019-12-18
47441.0,17672.0,2019-12-18
47442.0,17672.0,2019-12-18
47443.0,17672.0,2019-12-18
47446.0,17672.0,2019-12-18
47449.0,17672.0,2019-12-18
47452.0,12464.0,2019-12-18
47453.0,12464.0,2019-12-18
47455.0,12464.0,2019-12-18
46017.0,15311.0,2019-12-07
46019.0,15311.0,2019-12-07
46029.0,15311.0,2019-12-07
46035.0,15311.0,2019-12-07
46039.0,15311.0,2019-12-07
46042.0,15311.0,2019-12-07
46044.0,15311.0,2019-12-07
46045.0,15311.0,2019-12-07
46051.0,15311.0,2019-12-07
46054.0,15311.0,2019-12-07
46058.0,15311.0,2019-12-07
46059.0,15311.0,2019-12-07
46060.0,15311.0,2019-12-07
46061.0,15311.0,2019-12-07
46062.0,15311.0,2019-12-07
46063.0,15311.0,2019-12-07
45951.0,14587.0,2019-12-07
45953.0,14587.0,2019-12-07
45958.0,14587.0,2019-12-07
45960.0,14587.0,2019-12-07
45962.0,14587.0,2019-12-07
45963.0,14587.0,2019-12-07
45967.0,14587.0,2019-12-07
45969.0,14587.0,2019-12-07
45997.0,15687.0,2019-12-07
45999.0,15687.0,2019-12-07
46000.0,15687.0,2019-12-07
46004.0,15687.0,2019-12-07
46006.0,15687.0,2019-12-07
46011.0,15687.0,2019-12-07
46012.0,15687.0,2019-12-07
45935.0,17035.0,2019-12-07
45936.0,17035.0,2019-12-07
45937.0,17035.0,2019-12-07
45974.0,16515.0,2019-12-07
45976.0,16515.0,2019-12-07
45979.0,16515.0,2019-12-07
45981.0,16515.0,2019-12-07
45982.0,16515.0,2019-12-07
45987.0,16515.0,2019-12-07
45988.0,16515.0,2019-12-07
45990.0,16515.0,2019-12-07
45993.0,12373.0,2019-12-07
45996.0,12373.0,2019-12-07
46070.0,15311.0,2019-12-08
46153.0,15854.0,2019-12-08
46157.0,15854.0,2019-12-08
46072.0,16705.0,2019-12-08
46073.0,16705.0,2019-12-08
46074.0,16705.0,2019-12-08
46076.0,16705.0,2019-12-08
46082.0,16705.0,2019-12-08
46083.0,16705.0,2019-12-08
46087.0,13784.0,2019-12-08
46088.0,18202.0,2019-12-08
46089.0,18202.0,2019-12-08
46091.0,18202.0,2019-12-08
46092.0,18202.0,2019-12-08
46094.0,18202.0,2019-12-08
46095.0,18202.0,2019-12-08
46099.0,18202.0,2019-12-08
46108.0,18202.0,2019-12-08
46109.0,18202.0,2019-12-08
46110.0,12775.0,2019-12-08
46114.0,12775.0,2019-12-08
46122.0,14549.0,2019-12-08
46124.0,14549.0,2019-12-08
46129.0,14549.0,2019-12-08
46130.0,14549.0,2019-12-08
46131.0,14549.0,2019-12-08
46133.0,14549.0,2019-12-08
46137.0,14549.0,2019-12-08
46141.0,14549.0,2019-12-08
46143.0,14549.0,2019-12-08
46148.0,14549.0,2019-12-08
46159.0,16110.0,2019-12-08
46166.0,16110.0,2019-12-08
46167.0,16110.0,2019-12-08
46169.0,16110.0,2019-12-08
46171.0,16110.0,2019-12-08
46173.0,16110.0,2019-12-08
46179.0,16110.0,2019-12-08
46181.0,16110.0,2019-12-08
46182.0,16110.0,2019-12-08
46189.0,16110.0,2019-12-08
46190.0,16110.0,2019-12-08
46192.0,16110.0,2019-12-08
46193.0,16110.0,2019-12-08
46196.0,16110.0,2019-12-08
46201.0,16110.0,2019-12-08
46203.0,16110.0,2019-12-08
47503.0,15311.0,2019-12-19
47504.0,15311.0,2019-12-19
47505.0,15311.0,2019-12-19
47512.0,15311.0,2019-12-19
47517.0,15311.0,2019-12-19
47521.0,15311.0,2019-12-19
47522.0,15311.0,2019-12-19
47524.0,15311.0,2019-12-19
47525.0,15311.0,2019-12-19
47568.0,15235.0,2019-12-19
47571.0,15235.0,2019-12-19
47574.0,15235.0,2019-12-19
47575.0,15235.0,2019-12-19
47544.0,12971.0,2019-12-19
47546.0,12971.0,2019-12-19
47459.0,13842.0,2019-12-19
47461.0,13842.0,2019-12-19
47488.0,18178.0,2019-12-19
47489.0,18178.0,2019-12-19
47492.0,18178.0,2019-12-19
47496.0,18178.0,2019-12-19
47499.0,18178.0,2019-12-19
47501.0,18178.0,2019-12-19
47465.0,13668.0,2019-12-19
47467.0,13668.0,2019-12-19
47468.0,13668.0,2019-12-19
47469.0,13668.0,2019-12-19
47471.0,13668.0,2019-12-19
47474.0,13668.0,2019-12-19
47526.0,17214.0,2019-12-19
47530.0,17214.0,2019-12-19
47531.0,17214.0,2019-12-19
47536.0,17214.0,2019-12-19
47561.0,16997.0,2019-12-19
47487.0,13819.0,2019-12-19
47539.0,13581.0,2019-12-19
47550.0,14540.0,2019-12-19
47552.0,14540.0,2019-12-19
47553.0,14540.0,2019-12-19
47556.0,14540.0,2019-12-19
47557.0,14540.0,2019-12-19
47558.0,14540.0,2019-12-19
47563.0,13539.0,2019-12-19
47564.0,13539.0,2019-12-19
47565.0,13539.0,2019-12-19
47566.0,13539.0,2019-12-19
47567.0,13539.0,2019-12-19
47582.0,14497.0,2019-12-19
47584.0,14497.0,2019-12-19
47585.0,14497.0,2019-12-19
47586.0,14497.0,2019-12-19
47588.0,14497.0,2019-12-19
47592.0,14497.0,2019-12-19
47594.0,14497.0,2019-12-19
47595.0,14497.0,2019-12-19
47597.0,17507.0,2019-12-19
47601.0,17507.0,2019-12-19
47602.0,17507.0,2019-12-19
47603.0,17507.0,2019-12-19
47604.0,17507.0,2019-12-19
47606.0,17507.0,2019-12-19
47607.0,17507.0,2019-12-19
47608.0,17507.0,2019-12-19
47609.0,17507.0,2019-12-19
47610.0,17507.0,2019-12-19
47611.0,17507.0,2019-12-19
47613.0,17507.0,2019-12-19
48151.0,16029.0,2019-12-26
48152.0,16029.0,2019-12-26
48153.0,16029.0,2019-12-26
48109.0,16725.0,2019-12-26
48110.0,16725.0,2019-12-26
48112.0,16725.0,2019-12-26
48115.0,16725.0,2019-12-26
48117.0,16725.0,2019-12-26
48118.0,16725.0,2019-12-26
48122.0,16725.0,2019-12-26
48124.0,16725.0,2019-12-26
48126.0,16725.0,2019-12-26
48127.0,16725.0,2019-12-26
48129.0,16725.0,2019-12-26
48155.0,13963.0,2019-12-26
48157.0,13963.0,2019-12-26
48159.0,13963.0,2019-12-26
48160.0,13963.0,2019-12-26
48161.0,13963.0,2019-12-26
48162.0,13963.0,2019-12-26
48130.0,17315.0,2019-12-26
48134.0,17315.0,2019-12-26
48138.0,17315.0,2019-12-26
48139.0,17315.0,2019-12-26
48140.0,17315.0,2019-12-26
48141.0,17315.0,2019-12-26
48142.0,17315.0,2019-12-26
48099.0,15090.0,2019-12-26
48100.0,15199.0,2019-12-26
48163.0,13911.0,2019-12-26
48165.0,13911.0,2019-12-26
48166.0,13911.0,2019-12-26
45648.0,17511.0,2019-12-04
45515.0,14911.0,2019-12-04
45517.0,14911.0,2019-12-04
45523.0,14911.0,2019-12-04
45525.0,14911.0,2019-12-04
45528.0,14911.0,2019-12-04
45529.0,14911.0,2019-12-04
45530.0,14911.0,2019-12-04
45532.0,14911.0,2019-12-04
45537.0,14911.0,2019-12-04
45539.0,14911.0,2019-12-04
45540.0,14911.0,2019-12-04
45543.0,14911.0,2019-12-04
45545.0,14911.0,2019-12-04
45557.0,14911.0,2019-12-04
45558.0,14496.0,2019-12-04
45509.0,15240.0,2019-12-04
45512.0,15240.0,2019-12-04
45600.0,12712.0,2019-12-04
45601.0,12712.0,2019-12-04
45604.0,12712.0,2019-12-04
45605.0,12712.0,2019-12-04
45607.0,12712.0,2019-12-04
45575.0,17675.0,2019-12-04
45576.0,17675.0,2019-12-04
45579.0,17675.0,2019-12-04
45588.0,17675.0,2019-12-04
45589.0,17675.0,2019-12-04
45590.0,17675.0,2019-12-04
45591.0,17675.0,2019-12-04
45592.0,17675.0,2019-12-04
45593.0,17675.0,2019-12-04
45502.0,15881.0,2019-12-04
45504.0,15881.0,2019-12-04
45635.0,16570.0,2019-12-04
45638.0,16570.0,2019-12-04
45643.0,16570.0,2019-12-04
45644.0,16570.0,2019-12-04
45632.0,15864.0,2019-12-04
45633.0,15864.0,2019-12-04
45634.0,15864.0,2019-12-04
45620.0,17314.0,2019-12-04
45624.0,17314.0,2019-12-04
45629.0,17314.0,2019-12-04
45631.0,17314.0,2019-12-04
45565.0,17147.0,2019-12-04
45568.0,17147.0,2019-12-04
45570.0,17147.0,2019-12-04
45612.0,13881.0,2019-12-04
45614.0,13881.0,2019-12-04
45615.0,13881.0,2019-12-04
45618.0,13881.0,2019-12-04
45651.0,17511.0,2019-12-05
45654.0,17511.0,2019-12-05
45656.0,17511.0,2019-12-05
45657.0,17511.0,2019-12-05
45660.0,17511.0,2019-12-05
45661.0,17511.0,2019-12-05
45664.0,17511.0,2019-12-05
45665.0,17511.0,2019-12-05
45666.0,17511.0,2019-12-05
45667.0,17511.0,2019-12-05
45668.0,17511.0,2019-12-05
45673.0,17511.0,2019-12-05
45677.0,17511.0,2019-12-05
45678.0,17511.0,2019-12-05
45680.0,17511.0,2019-12-05
45682.0,17511.0,2019-12-05
45684.0,17511.0,2019-12-05
45686.0,17511.0,2019-12-05
45691.0,17511.0,2019-12-05
45692.0,17511.0,2019-12-05
45694.0,17511.0,2019-12-05
45775.0,17884.0,2019-12-05
45776.0,17884.0,2019-12-05
45777.0,17884.0,2019-12-05
45780.0,17884.0,2019-12-05
45781.0,17884.0,2019-12-05
45785.0,17884.0,2019-12-05
45790.0,17884.0,2019-12-05
45792.0,17884.0,2019-12-05
45794.0,17884.0,2019-12-05
45752.0,18055.0,2019-12-05
45753.0,18055.0,2019-12-05
45757.0,18055.0,2019-12-05
